CASE_STATUS,SOC_CODE,SOC_NAME,EMPLOYER_STATE,YEAR
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,353031,Waiters and Waitresses,NY,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,533032,Heavy and TractorTrailer Truck Drivers,IA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,472061,Construction Laborers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,474091,Segmental Pavers,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,ND,2019
CERTIFIED,359021,Dishwashers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,WY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,SC,2019
CERTIFIED,352015,"Cooks, Short Order",NJ,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MN,2019
CERTIFIED,474091,Segmental Pavers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and",NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,393091,Amusement and Recreation Attendants,FL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,473012,HelpersCarpenters,IA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,359021,Dishwashers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,371012,"FirstLine Supervisors of Landscaping, Lawn",MN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",MT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,ND,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WY,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,DE,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,472021,Brickmasons and Blockmasons,CO,2019
CERTIFIED,472061,Construction Laborers,VA,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,352014,"Cooks, Restaurant",MN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,359021,Dishwashers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,512092,Team Assemblers,MN,2019
CERTIFIED,352021,Food Preparation Workers,NY,2019
CERTIFIED,399032,Recreation Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,353031,Waiters and Waitresses,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,352015,"Cooks, Short Order",NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,519031,"Cutters and Trimmers, Hand",PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2019
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,352014,"Cooks, Restaurant",CT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,353031,Waiters and Waitresses,NJ,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2019
CERTIFIED,472181,Roofers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,473016,HelpersRoofers,OH,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,WA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,473014,"HelpersPainters, Paperhangers, Plasterers, and",MI,2019
CERTIFIED,472181,Roofers,CO,2019
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SD,2019
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and",MD,2019
CERTIFIED,472051,Cement Masons and Concrete Finishers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,352014,"Cooks, Restaurant",SD,2019
CERTIFIED,473012,HelpersCarpenters,CA,2019
CERTIFIED,475051,"Rock Splitters, Quarry",CO,2019
CERTIFIED,519198,HelpersProduction Workers,MI,2019
CERTIFIED,412011,Cashiers,NY,2019
CERTIFIED,519198,HelpersProduction Workers,NV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2019
CERTIFIED,371011,FirstLine Supervisors of Housekeeping and,MA,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",NY,2019
CERTIFIED,472061,Construction Laborers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,473016,HelpersRoofers,TX,2019
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",VA,2019
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MI,2019
CERTIFIED,473016,HelpersRoofers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,SD,2019
CERTIFIED,499098,"HelpersInstallation, Maintenance, and Repair",NY,2019
CERTIFIED,519198,HelpersProduction Workers,CA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,531021,"FirstLine Supervisors of Helpers, Laborers, and",NV,2019
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",NJ,2019
CERTIFIED,396011,Baggage Porters and Bellhops,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",FL,2019
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MA,2019
CERTIFIED,353011,Bartenders,MA,2019
CERTIFIED,473012,HelpersCarpenters,NV,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,473015,"HelpersPipelayers, Plumbers, Pipefitters, and",ND,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,499098,"HelpersInstallation, Maintenance, and Repair",NY,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,353031,Waiters and Waitresses,SD,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",NY,2019
CERTIFIED,435081,Stock Clerks and Order Fillers,OR,2019
CERTIFIED,472061,Construction Laborers,IL,2019
CERTIFIED,353031,Waiters and Waitresses,ME,2019
CERTIFIED,352021,Food Preparation Workers,NJ,2019
CERTIFIED,473012,HelpersCarpenters,AZ,2019
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2019
CERTIFIED,473016,HelpersRoofers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,472061,Construction Laborers,MN,2019
CERTIFIED,499098,"HelpersInstallation, Maintenance, and Repair",NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",NY,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,519198,HelpersProduction Workers,AZ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,359021,Dishwashers,SD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,393091,Amusement and Recreation Attendants,TX,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,WY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2019
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and",KY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,475081,HelpersExtraction Workers,TN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,472061,Construction Laborers,TN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2019
CERTIFIED,519199,"Production Workers, All Other",OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,393091,Amusement and Recreation Attendants,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,473016,HelpersRoofers,SD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and",NJ,2019
CERTIFIED,419091,"DoortoDoor Sales Workers, News and Street",NJ,2019
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373013,Tree Trimmers and Pruners,NY,2019
CERTIFIED,472061,Construction Laborers,SD,2019
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2019
CERTIFIED,419091,"DoortoDoor Sales Workers, News and Street",NJ,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2019
CERTIFIED,397012,Travel Guides,CA,2019
CERTIFIED,472061,Construction Laborers,SD,2019
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender,MA,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,472061,Construction Laborers,KY,2019
CERTIFIED,359021,Dishwashers,NJ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,472061,Construction Laborers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MS,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2019
CERTIFIED,359021,Dishwashers,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2019
CERTIFIED,472061,Construction Laborers,OH,2019
CERTIFIED,493041,Farm Equipment Mechanics and Service Technicians,LA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,472061,Construction Laborers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,TN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,472051,Cement Masons and Concrete Finishers,SD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2019
CERTIFIED,352014,"Cooks, Restaurant",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SD,2019
CERTIFIED,472051,Cement Masons and Concrete Finishers,SD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2019
CERTIFIED,353031,Waiters and Waitresses,MA,2019
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KY,2019
CERTIFIED,351012,FirstLine Supervisors of Food Preparation and,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2019
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",NY,2019
CERTIFIED,371011,FirstLine Supervisors of Housekeeping and,MA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,472051,Cement Masons and Concrete Finishers,SD,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,AZ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SC,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2019
CERTIFIED,533041,Taxi Drivers and Chauffeurs,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,ND,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WV,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,WY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CT,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,371011,FirstLine Supervisors of Housekeeping and,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,475051,"Rock Splitters, Quarry",TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2019
CERTIFIED,351012,FirstLine Supervisors of Food Preparation and,MI,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AZ,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CT,2019
CERTIFIED,352014,"Cooks, Restaurant",DE,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,472051,Cement Masons and Concrete Finishers,TX,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WY,2019
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CT,2019
CERTIFIED,352014,"Cooks, Restaurant",NJ,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,ME,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,TN,2019
CERTIFIED,353011,Bartenders,DE,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2019
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",MA,2019
CERTIFIED,352014,"Cooks, Restaurant",AZ,2019
CERTIFIED,393091,Amusement and Recreation Attendants,UT,2019
CERTIFIED,393091,Amusement and Recreation Attendants,OH,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",MA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,ME,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2019
CERTIFIED,419091,"DoortoDoor Sales Workers, News and Street",VA,2019
CERTIFIED,372012,Maids and Housekeeping Cleaners,CA,2019
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2019
